article_id,title,sentence,label
13,Anxious Britain will find no succour in a TV election debate.,it's on the grounds of polling,assumption
76,Eight ways to kill your enemies with kindness.,The site launched on Monday and then crashed within hours because of the level of demand,anecdote
152,Jim Murphy's mansion-tax boast is a cynical attempt to buy Scottish votes.,Let me stress that I support the mansion tax in principle,assumption
151,Madonna's cultural appropriation confirms what a cliche she has become.,They would be right to some extent,assumption
120,More immigration and population growth? London can take it.,"The government's unwillingness to commit to vital transport infrastructure, such as Crossrail 2 and new Thames bridges, is scarcely better",assumption
127,Iran talks: Moving beyond 'worn out' policies.,"Over the past week, US Secretary of State John Kerry and his Iranian counterpart Mohammad Jawed Zarif have held long conversations in Geneva and Paris, lasting over seven hours",anecdote
171,Nigeria's old impeachment games.,Nigeria's old impeachment games.,title
156,Max Factor can't claim credit for Marilyn Monroe.,"She was not created by makeup, in any sense",assumption
212,Putin and Erdogan: Partnership of convenience?,The AKP government has helped decrease imports from Russia to 57 percent of the overall volume,statistics
149,Let's recruit academically gifted students from poor neighborhoods the same way we seek out star athletes.,He left the bulk of a fortune from owning the Redskins to start the largest academic scholarship foundation in America,anecdote
249,Student arrested after teacher takes smartphone: Do our devices own us?,"Take away the cellphone and, in some measure, she believes she disappears",assumption
90,Fossil fuels are no catastrophe. They have made our lives better.,"Those catastrophes, measured in lost lives, are getting rarer",assumption
28,The big orange shed that holds the key to Britain's economic recovery.,This is the march of the makers promised by Osborne,assumption
171,Nigeria's old impeachment games.,"The lower chamber, the House of Representatives, gave the him an ultimatum to resign within two weeks or be removed",anecdote
8,Is Afghanistan ready for the drawdown?,which has impacted the US and NATO military missions in Afghanistan since 2001,assumption
282,Where Afghan law fails women.,they did not outnumber the rest,anecdote
205,"Pope Francis, Salman Rushdie and Charlie Hebdo.","The proper limits are a matter of history, ethics, cultural priorities, and circumstances",assumption
21,Atlanta Fire Chief: I was fired because of my Christian faith.,one thing is certain,assumption
197,Paris terror attack: Journalism is under fire.,This was a way to amplify the propaganda value of such executions and generate even more coverage by journalists,assumption
228,A Russian bank and French nationalism.,"This political party, drawn to victory by Marine Le Pen, won the recent French elections by almost three times the number of votes than President Francois Hollande",anecdote
194,The Paris attackers hijacked Islam but there is no war between Islam and the west.,They want to say the west is at war with Islam,assumption
279,Here's what happens when oil prices crash - and it's not pretty for producers.,Even Russia is in a better position to manage the oil fall than the Soviet Union was,assumption
187,Oscars delirium: a seasonal condition in which even critics become starstruck.,Did these starstruck reporters meet the celebs briefly at some press junket or interview?,assumption
104,The Guardian view on counter-terror cooperation: walking the line.,"The EU foreign policy chief, Federica Mogherini, said:""The threat is not only the one we faced in Paris, but it is spreading in other parts of the world, starting from Muslim countries.""",testimony
72,Do we really need to cancel Christmas?,rather than encouraging them to create monstrous Christmas lists describing all the things they want this season,assumption
48,Children in our towns and cities are being robbed of safe spaces to play.,"On most of the housing estates I visit, the answer is hardly anywhere",anecdote
75,EEOC: School wrong to fire teacher who gave Bible to student.,Sasser said the EEOC ruling should serve as a warning to other school districts around the nation,testimony
119,Immigration debate: What US could learn from Britain's David Cameron.,The debate in Britain mirrors the one in the United States with one important exception,assumption
238,The rights of sex workers.,The answer to these questions is controversial - both philosophically and politically,assumption
6,Afghanistan at crucial juncture.,"how are western governments, with their attention directed to threats from Russia and ISIL, supposed to persuade their own public that, after a decade of war, Afghanistan must stay on financial life-support?",assumption
